Acres,Distance to GTET 100,Distance to GTET 200,Distance to CAISO substation,Population Density,Urban or Rural,percentile_GTET100,percentile_GTET200,percentile_CAISO,Parking,Rooftop
-0.06627884219146261,0.2071495520723519,0.3120393000842636,-0.11037646996749041,0.0,1.0,2.0,2.0,1.0,0.0,0.0
0.2700920009083593,0.1773311679030535,0.5861855036464363,-0.1379098054262684,-0.037944664031620556,1.0,2.0,3.0,1.0,0.0,0.0
0.17507174090123648,-0.14020997830298795,-0.2917767983288553,-0.3080675157275442,-0.037944664031620556,1.0,2.0,1.0,1.0,0.0,0.0
1.178008690660476,0.7313215022085616,0.7888390790278867,-0.745803464879806,-0.07288537549407113,1.0,3.0,3.0,0.0,0.0,0.0
0.41165238624295364,-0.143235599413308,-0.5257495831516613,-0.43391083255587126,0.0,1.0,2.0,0.0,1.0,0.0,0.0
0.02112745171682053,0.31716764310348494,0.06546430721640023,0.019769080082613646,0.0,1.0,2.0,2.0,2.0,0.0,0.0
-0.2358329449305007,-0.5484764479971251,-0.1917782903128348,0.7728701835576427,0.2972332015810277,1.0,0.0,2.0,3.0,0.0,0.0
-0.04955870872558762,2.6940119057837255,1.1929005219299025,2.185912122861132,-0.21296442687747033,1.0,3.0,3.0,3.0,0.0,0.0
0.4493662704949432,2.25411523745074,3.376194089602848,0.8169464580154839,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
-0.1488827191744782,0.3343498695682796,-0.04691594972829751,0.2959988453705295,0.5318577075098815,1.0,2.0,2.0,2.0,0.0,1.0
1.649249881664839,0.29709003713044957,0.6137789340880142,-0.027328323147397943,-0.13533596837944664,1.0,2.0,3.0,2.0,0.0,0.0
17.899942545932564,-0.6213680732473623,-0.8153762106815495,-0.709489702659566,-0.18086956521739128,1.0,0.0,0.0,0.0,0.0,0.0
-0.15159551625639975,0.41726033654884664,-0.18623165337124545,0.08363306051722111,-0.21312252964426875,1.0,3.0,2.0,2.0,0.0,0.0
0.8046637435165727,0.44158174391493715,-0.17149906862180178,2.029466034886125,-0.14561264822134387,1.0,3.0,2.0,3.0,0.0,0.0
182.87504292513802,0.028418502346099793,-0.42177087157076937,1.9325716817523075,-0.08363636363636362,1.0,2.0,1.0,3.0,0.0,0.0
0.18111767566092837,1.6797437430230941,2.86062674077898,0.47633694387138814,-0.10197628458498022,1.0,3.0,3.0,3.0,0.0,0.0
0.03224871474912698,-0.10055327538339813,0.22672939141922413,0.8872754554441225,-0.04695652173913042,1.0,2.0,2.0,3.0,0.0,0.0
-0.2772625237466436,0.9052931419527201,1.5734435194187908,1.5548592360373186,0.06592885375494074,1.0,3.0,3.0,3.0,0.0,0.0
0.07849121610020164,-0.10414885127784604,-0.15416108421871128,-0.2584732266903079,3.578498023715415,0.0,2.0,2.0,1.0,0.0,1.0
13.232376988172803,0.26426697689044426,-0.2789067031059124,-0.05763607970592541,-0.08363636363636362,1.0,2.0,1.0,2.0,0.0,0.0
-0.26059923070757346,0.5680512643079855,-0.09489071700108795,0.006468756195461887,0.9163636363636363,0.0,3.0,2.0,2.0,0.0,1.0
-0.37332752936415836,0.4654087518836213,-0.1570659641167669,0.1280917563236114,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
0.36090234440382585,0.41522147175049035,1.316649142204572,0.9463573780706499,-0.08363636363636362,1.0,3.0,3.0,3.0,0.0,0.0
-0.30811816797794267,-0.5575832491469389,0.3683801007346231,-0.2264714709084796,-0.08363636363636362,1.0,0.0,2.0,1.0,0.0,0.0
0.8718335934778056,3.1723444589111014,2.5916220927326603,0.15020899887829312,-0.10197628458498022,1.0,3.0,3.0,2.0,0.0,0.0
0.2667261774601699,0.4684042067995538,-0.15525148057361302,0.13085766290606574,0.0,1.0,3.0,2.0,2.0,0.0,0.0
20.681261834262852,-0.027115717571409563,-0.4453813541735661,-0.31140158501299714,0.23335968379446645,1.0,2.0,1.0,1.0,0.0,0.0
0.37440343013621413,0.30847686659057477,0.18434431816697325,0.07434123164466508,-0.037944664031620556,1.0,2.0,2.0,2.0,0.0,0.0
-0.20072932386446302,1.2705402899247453,0.720553888245994,1.3885753888137566,-0.21312252964426875,1.0,3.0,3.0,3.0,0.0,0.0
1.6883929685575254,-0.5724701992442608,0.12699961567016285,0.9517670607759482,2.0695652173913044,0.0,0.0,2.0,3.0,0.0,0.0
0.8370338701731368,0.6620724873978805,-0.03793777770081226,0.30968471494092265,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
14.765380585110874,-0.4144999128662699,-0.6900667391159717,0.21407412341968807,-0.1177865612648221,1.0,0.0,0.0,2.0,0.0,0.0
0.04029893963164373,1.2129275465710216,0.32621445225405565,0.8183265329303502,0.0,1.0,3.0,2.0,3.0,0.0,0.0
-0.24243646472850233,-0.3354880756956054,-0.5644911659844698,-0.4929665343153425,2.2861660079051385,0.0,1.0,0.0,0.0,1.0,0.0
3.242675026251794,-0.6126013650013904,0.14351860423197726,0.9761016487685011,2.0695652173913044,0.0,0.0,2.0,3.0,0.0,0.0
0.5115148023278768,-0.4239529684740394,0.15323794690274256,0.21976078729470958,0.5318577075098815,0.0,0.0,2.0,2.0,0.0,1.0
441.7150717988831,4.356232818125125,4.613800189782418,-0.8754029577181371,-0.08648221343873516,1.0,3.0,3.0,0.0,0.0,0.0
0.10587807612543988,1.508791268518356,1.9544511375979456,-0.01667151572879167,-0.08363636363636362,1.0,3.0,3.0,2.0,0.0,0.0
0.021134243414538647,0.1093310922008976,0.3587865004208742,-0.137891862685921,0.06592885375494074,1.0,2.0,2.0,1.0,0.0,0.0
2.40551920368322,-0.39991086658277486,-0.49058150139480816,-0.38030239439142394,0.5318577075098815,0.0,0.0,1.0,1.0,0.0,1.0
0.17775572661748643,-0.18895848889993808,1.6047750671345624,-0.2974224084693294,-0.08363636363636362,1.0,1.0,3.0,1.0,0.0,0.0
-0.07151492252249145,0.9417507970805704,1.643432932477236,0.8592068090856866,-0.08363636363636362,0.0,3.0,3.0,3.0,0.0,0.0
-0.11448421652107137,3.002929340121188,2.454732798818384,-0.5299950505689746,-0.10197628458498022,1.0,3.0,3.0,0.0,0.0,0.0
3.463095521717939,-0.6024848542464823,-0.8039377844389695,0.37174809947995996,-0.1177865612648221,1.0,0.0,0.0,2.0,0.0,0.0
0.15288171454350463,0.9810861504004939,0.39362831672865317,1.3839621876952317,-0.037944664031620556,1.0,3.0,3.0,3.0,0.0,0.0
2.1409013746731986,-0.040733222037013087,-0.46365922222044414,2.3371414972993363,-0.08363636363636362,1.0,2.0,1.0,3.0,0.0,0.0
65.56345354539793,-0.440958835151164,1.9243328902575372,-0.2620756182951673,-0.10197628458498022,1.0,0.0,3.0,1.0,0.0,0.0
37.55102427560507,0.3148860255317934,-0.24824443867278462,-0.010896080686077086,-0.08363636363636362,1.0,2.0,1.0,2.0,0.0,0.0
-0.3488570814678877,-0.3279364618153942,0.0282564384434122,-0.12415001845845922,2.0695652173913044,0.0,1.0,2.0,1.0,1.0,0.0
1.1055467384106346,0.8439168293021972,0.6381761646553915,1.163479764598111,0.2972332015810277,1.0,3.0,3.0,3.0,0.0,0.0
0.31771182085085004,0.25998944436634935,0.3811315734275755,-0.3538434624394038,0.0,1.0,2.0,2.0,1.0,0.0,0.0
0.1335685776250716,0.3861596544907253,-0.20507075372797892,-0.15098198844892116,-0.13533596837944664,1.0,2.0,1.0,1.0,0.0,0.0
0.5007009600366579,0.14176943255516383,0.32949571619477197,0.08124893643819983,-0.037944664031620556,1.0,2.0,2.0,2.0,0.0,0.0
-0.3883559894635839,2.0539719029739736,1.5997172581598884,1.4149120347981712,-0.24411067193675887,1.0,3.0,3.0,3.0,1.0,0.0
197.18705462816567,1.1555176283583224,0.26096443009397685,-0.6026283835000816,0.23335968379446645,1.0,3.0,2.0,0.0,0.0,0.0
-0.17482766491860682,-0.2548699035562157,0.07756911895335646,-0.03258095883705568,0.0,1.0,1.0,2.0,2.0,0.0,0.0
0.13117917832499007,0.5424094184857963,2.756467423455154,0.20612246342116272,-0.10197628458498022,1.0,3.0,3.0,2.0,0.0,0.0
1.9865144139735844,-0.5735092812620346,1.2219017438112303,-0.5830741396245388,-0.07288537549407113,0.0,0.0,3.0,0.0,0.0,0.0
180.12891175020317,2.0192771939305896,0.7841829598192823,-0.046067719191128315,0.23335968379446645,1.0,3.0,3.0,2.0,0.0,0.0
-0.34791384493203464,0.10556150698936964,-0.2042064258316935,0.0562332300508306,0.5318577075098815,1.0,2.0,1.0,2.0,0.0,0.0
9.449966860407086,-0.48855274623596,1.270332013541737,-0.6139203780725505,-0.07288537549407113,0.0,0.0,3.0,0.0,0.0,0.0
-0.30348194733501255,0.4787698958276363,-0.14897251037283749,0.14042900626428254,-0.08363636363636362,1.0,3.0,2.0,2.0,0.0,0.0
-0.28110054451849387,-0.09898706271394395,0.10860636546857348,-0.3930531590620125,0.2385770750988143,1.0,2.0,2.0,1.0,0.0,1.0
